DATE,Open,High,Low,Close,Volume
2008-03-28,12303.9,12441.7,12164.2,12216.4,3686980
2008-03-27,12421.9,12528.1,12264.8,12302.5,4037930
2008-03-26,12531.8,12531.8,12309.6,12422.9,4055670
2008-03-25,12547.3,12639.8,12397.6,12532.6,4145120
2008-03-24,12362,12687.6,12346.2,12548.6,4499000
2008-03-21,            na,            na,            na,            na,            na
2008-03-20,12102.4,12434.3,12024.7,12361.3,6145220
2008-03-19,12391.5,12525.2,12077.3,12099.7,1203830
2008-03-18,11975.9,12411.6,11975.9,12392.7,5335630
2008-03-17,11946.5,12119.7,11650.4,11972.3,5683010
2008-03-14,12146.4,12249.9,11781.4,11951.1,5153780
2008-03-13,12096.5,12242.3,11832.9,12145.7,5073360
2008-03-12,12148.6,12360.6,12037.8,12110.2,4414280
2008-03-11,11741.3,12206,11741.3,12156.8,5109080
2008-03-10,11893,11993.8,11691.5,11740.2,4261240
2008-03-07,12039.1,12131.3,11778.7,11893.7,4565410
2008-03-06,12254.6,12267.9,12010,12040.4,4323460
2008-03-05,12204.9,12392.7,12105.4,12255,4277710
2008-03-04,12259.1,12291.2,11991.1,12213.8,4757180
2008-03-03,12264.4,12344.7,12101.3,12258.9,4117570
2008-02-29,12579.6,12579.6,12210.3,12266.4,4426730
2008-02-28,12689.3,12714,12463.3,12582.2,3938580
2008-02-27,12683.5,12815.6,12527.6,12694.3,3904700
2008-02-26,12569.5,12771.1,12449.1,12684.9,4096060
2008-02-25,12380.8,12612.5,12292,12570.2,3866350
2008-02-22,12281.1,12429.1,12116.9,12381,3572660
2008-02-21,12426.9,12545.8,12225.4,12284.3,3696660
2008-02-20,12333.3,12489.3,12159.4,12427.3,3870520
2008-02-19,12349.6,12571.1,12276.8,12337.2,3613550
2008-02-18,            na,            na,            na,            na,            na
2008-02-15,12376.7,12441.2,12216.7,12348.2,3583300
2008-02-14,12551.5,12611.3,12332,12377,3644760
2008-02-13,12368.1,12627.8,12354.2,12552.2,3856420
2008-02-12,12241.6,12524.1,12207.9,12373.4,4044640
2008-02-11,12181.9,12332.8,12006.8,12240,3593140
2008-02-08,12248.5,12331,12058,12182.1,3768490
2008-02-07,12196.2,12367,12045,12247,4589160
2008-02-06,12257.3,12436.3,12142.1,12200.1,4008120
2008-02-05,12631.9,12631.9,12235,12265.1,4315740
2008-02-04,12743.1,12810.3,12557.6,12635.2,3495780
2008-02-01,12638.2,12841.9,12510.1,12743.2,4650770
2008-01-31,12438.3,12734.7,12197.1,12650.4,4970290
2008-01-30,12480.1,12716,12311.6,12442.8,4742760
2008-01-29,12385.2,12604.9,12262.3,12480.3,4232960
2008-01-28,12205.7,12423.8,12061.4,12383.9,4100930
2008-01-25,12391.7,12590.7,12103.6,12207.2,4882250
2008-01-24,12272.7,12522.8,12114.8,12378.6,5735300
2008-01-23,11969.1,12339.1,11530.1,12270.2,3241680
2008-01-22,12092.7,12167.4,11508.7,11971.2,6544690
2008-01-21,            na,            na,            na,            na,            na
2008-01-18,12159.9,12441.9,11953.7,12099.3,6004840
2008-01-17,12467.1,12597.9,12089.4,12159.2,5303130
2008-01-16,12476.8,12699.1,12294.5,12466.2,5440620
2008-01-15,12777.5,12777.5,12425.9,12501.1,4601640
2008-01-14,12613.8,12866.1,12597,12778.2,3682090
2008-01-11,12850.7,12863.3,12495.9,12606.3,4495841
2008-01-10,12733.1,12931.3,12632.2,12853.1,5170490
2008-01-09,12590.2,12815,12431.5,12735.3,5351030
2008-01-08,12820.9,12998.1,12511,12589.1,4705390
2008-01-07,12801.2,12985,12640.4,12827.5,4221260
2008-01-04,13046.6,13049.7,12740.5,12800.2,4166000
2008-01-03,13044.1,13197.4,12968.4,13056.7,3429500
2008-01-02,13261.8,13338.2,12969.4,13044,3452650
2008-01-01,            na,            na,            na,            na,            na
2007-12-31,13364.2,13423.9,13197.4,13264.8,2440880
2007-12-28,13361.2,13494.3,13272.1,13365.9,2420510
2007-12-27,13549.2,13551.5,13325.7,13359.6,2365770
2007-12-26,13548,13614.5,13440.2,13551.7,2010500
2007-12-25,            na,            na,            na,            na,            na
2007-12-24,13487.1,13562.7,13451.4,13550,2200
2007-12-21,13241.7,13518.2,13241.7,13450.7,4508590
2007-12-20,13206.5,13354,13113,13245.6,3526890
2007-12-19,13232,13368.8,13097.8,13207.3,3401300
2007-12-18,13168.7,13346.8,13059.3,13232.5,3723690
2007-12-17,13339.2,13378.4,13111.9,13167.2,3569030
2007-12-14,13515.1,13557.5,13284.7,13339.9,3401050
2007-12-13,13474,13586.7,13281,13518,3635170
2007-12-12,13434.8,13779,13299.6,13473.9,4482120
2007-12-11,13726.9,13850.9,13374.9,13432.8,4080180
2007-12-10,13623.6,13807,13582.5,13727,2911760
2007-12-07,13618.3,13744,13514.2,13625.6,3177710
2007-12-06,13445.9,13652.5,13362.4,13619.9,3568570
2007-12-05,13244,13513,13244,13445,3663660
2007-12-04,13311.2,13395.2,13139.6,13248.7,3343620
2007-12-03,13368.2,13490.2,13207.6,13314.6,3323250
2007-11-30,13314.3,13570.3,13225.3,13371.7,4422200
2007-11-29,13287.9,13399,13150.2,13311.7,3524730
2007-11-28,12958,13353.5,12958,13289.5,4508020
2007-11-27,12744.8,13040.4,12712,12958.4,4320720
2007-11-26,12980,13104.4,12707.3,12743.4,3706470
2007-11-23,12889.5,12981.6,12796.3,12980.9,1612720
2007-11-22,            na,            na,            na,            na,            na
2007-11-21,13006.7,13055.6,12725.4,12799,4076230
2007-11-20,12955.9,13179.2,12800.7,13010.1,4875150
2007-11-19,13176.3,13195.5,12871.1,12958.4,4119650
2007-11-16,13109.5,13293.4,12987.2,13176.8,4168870
2007-11-15,13230.7,13333.6,13008,13110.1,3941010
2007-11-14,13305.5,13465.2,13159.9,13231,4031470
2007-11-13,12975.1,13357.6,12975.1,13307.1,4141310
2007-11-12,13039.2,13238.7,12910.4,12987.6,4192520
2007-11-09,13261.2,13321.8,12920.7,13042.7,4587050
2007-11-08,13299.7,13463.7,13001.9,13266.3,5439720
2007-11-07,13646.7,13646.7,13269.5,13300,4353160
2007-11-06,13542.3,13716.6,13460.7,13660.9,3879160
2007-11-05,13592.6,13666.2,13393.7,13543.4,3819330
2007-11-02,13569.9,13708.6,13381.6,13595.1,4285990
2007-11-01,13924.2,13924.2,13522.8,13567.9,4241470
2007-10-31,13792.1,13990.7,13711.6,13930,3953070
2007-10-30,13869,13930.9,13719.8,13792.5,3212520
2007-10-29,13807.4,13966.2,13748.3,13870.3,3124480
2007-10-26,13675.7,13886,13622,13806.7,3612120
2007-10-25,13677.9,13819.8,13471.9,13671.9,4183960
2007-10-24,13675.6,13751.5,13423.7,13675.3,4003300
2007-10-23,13568.9,13754.9,13495,13676.2,3309120
2007-10-22,13521.6,13636.8,13337.9,13567,3471830
2007-10-19,13888.5,13888.5,13478.9,13522,4160970
2007-10-18,13887.9,13984.4,13746.2,13889,3203210
2007-10-17,13920.7,14075.8,13738.7,13892.5,3638070
2007-10-16,13986.3,14061.4,13810.7,13912.9,3234560
2007-10-15,14092.4,14157.4,13877.8,13984.8,3139290
2007-10-12,14016.3,14168.5,13949.9,14093.1,2788690
2007-10-11,14079.1,14280,13917.8,14015.1,3911260
2007-10-10,14165,14225.7,13963.3,14078.7,3044760
2007-10-09,14043.7,14198.8,13980.9,14164.5,2932040
2007-10-08,14065.4,14134.1,13747.4,14043.7,2040650
2007-10-05,13969.1,14169.5,13965.1,14066,2919030
2007-10-04,13967.9,14074.5,13895,13974.3,2690430
2007-10-03,14038.9,14090.5,13883.4,13968.1,3065320
2007-10-02,14087.1,14166.2,13951.7,14047.3,3101910
2007-10-01,13895.7,14147.3,13869.9,14087.6,3281990
2007-09-28,13912.9,13994.6,13803,13895.6,2925350
2007-09-27,13879.5,13991.6,13811.2,13912.9,2872180
2007-09-26,13779.3,13962.6,13741.3,13878.2,3237390
2007-09-25,13757.8,13847.1,13629.2,13778.7,3187770
2007-09-24,13821.6,13930.7,13702.9,13759.1,3131310
2007-09-21,13768.3,13949,13740.6,13820.2,3679460
2007-09-20,13813.5,13893,13680.2,13766.7,2957700
2007-09-19,13740.6,13936.7,13689.8,13815.6,3846750
2007-09-18,13403.2,13772.2,13379.7,13739.4,3708940
2007-09-17,13442,13514.7,13306.7,13403.4,2598390
2007-09-14,13421.4,13507.6,13273.7,13442.5,2641740
2007-09-13,13292.4,13519.9,13292.4,13424.9,2877080
2007-09-12,13298.3,13408.6,13195.4,13291.7,2885720
2007-09-11,13129.4,13369.8,13124.7,13308.4,3015330
2007-09-10,13116.4,13280.7,12992,13127.9,2835720
2007-09-07,13360.7,13360.7,13059.2,13113.4,3191080
2007-09-06,13306.4,13464.8,13217.1,13363.4,2459590
2007-09-05,13442.9,13442.9,13203.9,13305.5,2991600
2007-09-04,13358.4,13521.9,13248.6,13448.9,2766600
2007-09-03,            na,            na,            na,            na,            na
2007-08-31,13240.8,13472.4,13240.8,13357.7,2731610
2007-08-30,13287.9,13355.5,13126.4,13238.7,2582960
2007-08-29,13043.1,13336.9,13020.6,13289.3,2824070
2007-08-28,13318.4,13319.6,13024.3,13041.9,3078090
2007-08-27,13377.2,13438.5,13248.3,13322.1,2406180
2007-08-24,13231.8,13402.2,13174.3,13378.9,2541400
2007-08-23,13237.3,13358.2,13127.7,13235.9,3084390
2007-08-22,13088.3,13304.3,13075.3,13236.1,3309120
2007-08-21,13120.1,13228.6,12975.7,13090.9,3012150
2007-08-20,13078.5,13245.8,12938.8,13121.4,3321340
2007-08-17,12848.1,13289.7,12847.2,13079.1,3570040
2007-08-16,12859.5,12996.7,12455.9,12845.8,6509300
2007-08-15,13021.9,13184.5,12800.8,12861.5,4290930
2007-08-14,13235.7,13309,12974.3,13028.9,3814630
2007-08-13,13238.2,13440.1,13163.5,13236.5,3696280
2007-08-10,13270.6,13386.4,12958,13239.5,5345780
2007-08-09,13652.3,13675.7,13196.1,13270.7,5889600
2007-08-08,13497.2,13769.6,13386.9,13657.9,5499560
2007-08-07,13467.7,13635.1,13282.4,13504.3,4909390
2007-08-06,13183.1,13501.9,13077.1,13468.8,5067200
2007-08-03,13462.3,13539.5,13156.8,13181.9,4272110
2007-08-02,13357.8,13547.5,13272.8,13463.3,4368850
2007-08-01,13211.1,13431.1,13041.8,13362.4,5256780
2007-07-31,13360.7,13579.4,13182.2,13212,4524520
2007-07-30,13266.2,13445.1,13143.9,13358.3,4128780
2007-07-27,13472.7,13589.2,13228.6,13265.5,4784650
2007-07-26,13783.1,13793.6,13307.7,13473.6,4472550
2007-07-25,13821.4,13821.4,13676.5,13785.8,4283200
2007-07-24,13940.9,13967.7,13661.5,13717,4115830
2007-07-23,13851.7,14039.6,13819.5,13943.4,3102700
2007-07-20,14000.7,14039.7,13745.7,13851.1,3745780
2007-07-19,13918.8,14121,13860.2,14000.4,3251450
2007-07-18,13955.1,14020.9,13768.7,13918.2,3609220
2007-07-17,13952,14095.6,13880.7,13971.6,3007140
2007-07-16,13907.1,14053.6,13834.3,13951,2704110
2007-07-13,13859.9,13982.9,13784.8,13907.3,2801120
2007-07-12,13579.3,13889.5,13579.3,13861.7,3489600
2007-07-11,13500.4,13638.8,13435.5,13577.9,3082920
2007-07-10,13648.6,13685.9,13463.6,13501.7,3244280
2007-07-09,13612.7,13739.1,13563.9,13650,2715330
2007-07-06,13559,13670.5,13501.5,13611.7,2441520
2007-07-05,13576.2,13637.8,13459.8,13565.8,2622950
2007-07-04,            na,            na,            na,            na,            na
2007-07-03,13556.9,13592.1,13531.8,13577.3,1560790
2007-07-02,13409.6,13587,13406.6,13535.4,2644990
2007-06-29,13422.6,13556.2,13291.3,13408.6,3165410
2007-06-28,13427.5,13537.5,13342.1,13422.3,3006710
2007-06-27,13336.9,13433,13259.9,13427.7,3398150
2007-06-26,13352.4,13491.7,13272.8,13337.7,3398530
2007-06-25,13360.1,13519.3,13273.7,13352.1,3287250
2007-06-22,13545,13564.1,13323.5,13360.3,4284320
2007-06-21,13486.7,13596.6,13368.8,13545.8,3161110
2007-06-20,13636.6,13735.1,13469.4,13489.4,3286900
2007-06-19,13611.7,13705.4,13527.1,13635.4,2873590
2007-06-18,13639,13720.3,13560.2,13613,2480240
2007-06-15,13556.7,13741.2,13556.7,13639.5,3406030
2007-06-14,13482.4,13622.7,13444.1,13553.7,2813630
2007-06-13,13287.6,13502.8,13287.6,13482.4,3077930
2007-06-12,13424.4,13474.1,13264.1,13295,3056200
2007-06-11,13423.7,13519.9,13335.2,13425,2525280
2007-06-08,13267.1,13445.2,13207.7,13424.4,2993460
2007-06-07,13463.5,13517.9,13236.3,13266.7,3538470
2007-06-06,13590.7,13606.8,13403.1,13465.7,2964190
2007-06-05,13673.2,13689.4,13523.7,13595.5,2939450
2007-06-04,13667.2,13723.4,13575.1,13676.3,2738930
2007-06-01,13628.7,13756.7,13562.5,13668.1,2927020
2007-05-31,13633,13718.8,13564.5,13627.6,3335530
2007-05-30,13517.9,13650.6,13403.3,13633.1,2980210
2007-05-29,13507.3,13603.3,13428.9,13521.3,2571790
2007-05-28,            na,            na,            na,            na,            na
2007-05-25,13441.9,13571.5,13410,13507.3,2316250
2007-05-24,13522.6,13645.5,13391.6,13441.1,3365530
2007-05-23,13540.8,13648.7,13476.7,13525.7,3084260
2007-05-22,13545,13632,13466.6,13540,2860500
2007-05-21,13556.5,13637,13473.3,13542.9,3465360
2007-05-18,13476.4,13612,13454.5,13556.5,2959050
2007-05-17,13487,13558.2,13384.9,13476.7,2868640
2007-05-16,13374.1,13526.5,13325.5,13487.5,2915350
2007-05-15,13346.1,13518.3,13302.7,13383.8,3071020
2007-05-14,13325.8,13432.8,13265,13346.8,2776130
2007-05-11,13212.2,13373.4,13192.6,13326.2,2720780
2007-05-10,13359.1,13376.2,13161.1,13215.1,3031240
2007-05-09,13300.6,13410.2,13229.9,13362.9,2935550
2007-05-08,13309.4,13359.1,13192.5,13309.1,2795720
2007-05-07,13264.1,13385.1,13218.9,13313,2545090
2007-05-04,13243.1,13340.6,13176.6,13264.6,2761930
2007-05-03,13206.7,13306.6,13131.4,13241.4,3007970
2007-05-02,13133.9,13291.6,13105.3,13211.9,3189800
2007-05-01,13062.8,13189,12993,13136.1,3400350
2007-04-30,13120.2,13227,13003.9,13062.9,3093420
2007-04-27,13104,13195.1,13002.4,13120.9,2732810
2007-04-26,13088.8,13197.5,13016.4,13105.5,3211800
2007-04-25,12951.4,13142.3,12929.8,13089.9,3252590
2007-04-24,12919.6,13033.7,12845.1,12953.9,3119750
2007-04-23,12961.5,13029.6,12868,12919.4,2575020
2007-04-20,12811.2,13035.8,12811.2,12962,3329940
2007-04-19,12799.8,12889.2,12677.5,12808.6,2913610
2007-04-18,12771.1,12871.2,12691.2,12803.8,2971330
2007-04-17,12719.6,12837.4,12669.5,12773,2920570
2007-04-16,12611.6,12770.6,12596.4,12720.5,2870140
2007-04-13,12551.9,12654.5,12504,12612.1,2690020
2007-04-12,12483.6,12580.9,12407.5,12553,2770570
2007-04-11,12573.1,12618.6,12432.5,12484.6,2950190
2007-04-10,12568.5,12641.9,12496.5,12573.9,2510110
2007-04-09,12562.6,12641.2,12505.8,12569.1,2349410
2007-04-06,            na,            na,            na,            na,            na
2007-04-05,12505.7,12573,12501.3,12560.8,2357230
2007-04-04,12511.4,12591.8,12444.6,12530.1,2616320
2007-04-03,12431.3,12534.5,12378.9,12510.9,2921760
2007-04-02,12354.5,12450.8,12284.5,12382.3,2875880
2007-03-30,12348.9,12442.4,12237.9,12354.4,2903960
2007-03-29,12301.5,12424.8,12251.9,12348.8,2854710
2007-03-28,12396.5,12415.6,12234.5,12300.4,3000440
2007-03-27,12468.6,12484.5,12336.9,12397.3,2673040
2007-03-26,12480.4,12526.3,12339.5,12469.1,2754660
2007-03-23,12460.5,12550.1,12396.9,12481,2619020
2007-03-22,12446.7,12524,12364.2,12461.1,3129970
2007-03-21,12289,12489,12220.5,12447.5,3184770
2007-03-20,12226.8,12324.3,12172.7,12288.1,2795940
2007-03-19,12110.4,12273.5,12110.4,12226.2,2777180
2007-03-16,12160.2,12226,12053.1,12110.4,3393640
2007-03-15,12133.2,12228.4,12060.1,12159.7,2821900
2007-03-14,12074.5,12187.9,11926.8,12133.4,3758350
2007-03-13,12307.5,12319.7,12049.9,12076,3485570
2007-03-12,12275.7,12385.4,12205.6,12318.6,2664000
2007-03-09,12262.1,12379.5,12200.6,12276.3,2623050
2007-03-08,12193.3,12355.5,12183.8,12260.7,3014850
2007-03-07,12204.5,12315.2,12122.1,12192.5,3141350
2007-03-06,12051.2,12252.6,12051.2,12207.6,3358160
2007-03-05,12111.6,12220.2,11973.6,12050.4,3480520
2007-03-02,12233.8,12293.2,12064.9,12114.1,3312260
2007-03-01,12265.6,12338.9,11996.2,12234.3,3874910
2007-02-28,12214.9,12396.8,12122,12268.6,3925250
2007-02-27,12628.9,12628.9,12078.9,12216.2,4065230
2007-02-26,12647.9,12746.3,12562.7,12632.3,2822170
2007-02-23,12679.9,12726.8,12578.5,12647.5,2579950
2007-02-22,12735.8,12793,12621.9,12686,1950770
2007-02-21,12782.9,12813.9,12662.8,12738.4,2606980
2007-02-20,12766.9,12845.8,12675,12786.6,2337860
2007-02-19,            na,            na,            na,            na,            na
2007-02-16,12764.1,12829.4,12685.9,12767.6,2399450
2007-02-15,12741.7,12828.4,12681.9,12765,2490920
2007-02-14,12651.3,12793.3,12623.2,12741.9,2699290
2007-02-13,12549.2,12702.4,12549.2,12654.9,2652150
2007-02-12,12595.9,12605.1,12536.8,12552.6,2395680
2007-02-09,12638,12725.6,12518.6,12580.8,2951810
2007-02-08,12639.2,12666.9,12576.6,12637.6,2816180
2007-02-07,12656.9,12749,12589.6,12666.9,2618820
2007-02-06,12661.7,12738.4,12586.4,12666.3,2608710
2007-02-05,12641.1,12681.1,12630.5,12661.7,2439430
2007-02-02,12673.8,12740.7,12583,12653.5,2569450
2007-02-01,12617.2,12741.3,12563.9,12673.7,2914890
2007-01-31,12520,12685.5,12461.3,12621.7,2976690
2007-01-30,12484.7,12538.1,12463.1,12523.3,2706250
2007-01-29,12487.1,12599.7,12422.9,12490.8,2730480
2007-01-26,12503.3,12582.7,12391.4,12487,2626620
2007-01-25,12621.8,12670.5,12461.5,12502.6,2994330
2007-01-24,12534.4,12659.4,12490,12621.8,2783180
2007-01-23,12468,12553.4,12468,12533.8,2975070
2007-01-22,12566.3,12619,12389.7,12477.2,2540120
2007-01-19,12567.9,12649.9,12462.5,12565.5,2777480
2007-01-18,12575.1,12674.2,12487.9,12567.9,2822430
2007-01-17,12563.5,12613.3,12551,12577.2,2690270
2007-01-16,12555.8,12638.3,12489.9,12582.6,2599530
2007-01-15,            na,            na,            na,            na,            na
2007-01-12,12514.7,12616.1,12432.3,12556.1,2686480
2007-01-11,12443,12586.1,12413.7,12515,2857870
2007-01-10,12417,12487.2,12313,12442.2,2764660
2007-01-09,12424.8,12516.7,12337.9,12416.6,3038380
2007-01-08,12393.9,12445.4,12337.5,12423.5,2763340
2007-01-05,12480.1,12504.4,12326.8,12398,2919400
2007-01-04,12467.3,12510.3,12405.5,12480.7,3004460
2007-01-03,12459.5,12630.3,12373.8,12474.5,3429160
2007-01-02,            na,            na,            na,            na,            na
2007-01-01,            na,            na,            na,            na,            na
2006-12-29,12500.5,12560.2,12423.8,12463.2,1678200
2006-12-28,12510.6,12566.2,12440.2,12501.5,1508570
2006-12-27,12463.5,12518.3,12407.6,12510.6,1667370
2006-12-26,12341.9,12439.2,12301.4,12407.6,1310310
2006-12-25,            na,            na,            na,            na,            na
2006-12-22,12407.9,12418,12341.8,12343.2,1647590
2006-12-21,12461.6,12526.6,12370,12421.3,2322410
2006-12-20,12471.3,12549.4,12393.5,12463.9,2387630
2006-12-19,12439.5,12517.8,12348.5,12471.3,2717060
2006-12-18,12446.2,12545.7,12372.3,12441.3,2568140
2006-12-15,12418,12536.4,12377.4,12445.5,3229580
2006-12-14,12317.5,12472.8,12271.4,12416.8,2729700
2006-12-13,12312.7,12411.6,12263.2,12317.5,2552260
2006-12-12,12328.2,12396,12222.7,12315.6,2738170
2006-12-11,12306.2,12399.5,12245.3,12328.5,2289900
2006-12-08,12256.2,12332.2,12243.3,12307.5,2440460
2006-12-07,12310.1,12396.3,12233.1,12278.4,2743150
2006-12-06,12328.7,12390.9,12240,12309.3,2725280
2006-12-05,12283.7,12398.6,12218.2,12331.6,2755700
2006-12-04,12195.6,12349.9,12149.3,12283.9,2766320
2006-12-01,12221,12289.3,12070.5,12194.1,2800980
2006-11-30,12226.7,12317.1,12118.4,12221.9,4006230
2006-11-29,12134.4,12283.1,12119.7,12226.7,2790970
2006-11-28,12095.3,12148.8,12073.4,12136.4,2639750
2006-11-27,12279.1,12303.3,12079,12121.7,2711210
2006-11-24,12321.7,12340.9,12219.3,12280.2,832550
2006-11-23,            na,            na,            na,            na,            na
2006-11-22,12321.9,12403.5,12238.4,12327,2237710
2006-11-21,12312.1,12409.3,12233.9,12321.6,2597940
2006-11-20,12340.7,12400.1,12257.3,12316.5,2546710
2006-11-17,12293.5,12342.6,12278.2,12342.6,2726100
2006-11-16,12250.1,12375.4,12204,12305.8,2835730
2006-11-15,12214.4,12326.1,12156.4,12251.7,2831130
2006-11-14,12132.4,12261.2,12051.7,12218,3027480
2006-11-13,12084.9,12164.2,12084.9,12131.9,2386340
2006-11-10,12102.7,12173.1,12074,12108.4,2290200
2006-11-09,12174.7,12236.1,12039.6,12103.3,3012050
2006-11-08,12147.4,12233.5,12051.6,12176.5,2814820
2006-11-07,12104.8,12239.9,12065.2,12156.8,2636390
2006-11-06,11985.2,12146.5,11973.2,12105.6,2533550
2006-11-03,12018.3,12095.3,11929,11986,2419730
2006-11-02,12024,12070.3,11938.9,12018.5,2646180
2006-11-01,12080.3,12160.7,11973,12031,2821160
2006-10-31,12086.2,12160.5,11986.8,12080.7,2803030
2006-10-30,12074,12117.1,12050.2,12086.5,2770440
2006-10-27,12164.8,12202.7,12024.8,12090.3,2458450
2006-10-26,12134.8,12236.1,12038,12163.7,2793350
2006-10-25,12127.2,12212.2,12017.7,12134.7,2953540
2006-10-24,12116.5,12204.8,12028.1,12127.9,2876890
2006-10-23,12001.3,12177.4,11940.4,12116.9,2480430
2006-10-20,12013,12087.4,11881.3,12002.4,2526410
2006-10-19,11988.9,12082.3,11911.4,12011.7,2619830
2006-10-18,11947.6,12108.9,11900.8,11992.7,2658840
2006-10-17,11977.4,12024.5,11849.2,11950,2519620
2006-10-16,11957.7,11996.9,11945.7,11980.6,2305920
2006-10-13,11947.2,12010,11862.3,11960.5,2482920
2006-10-12,11896.6,11959.1,11852.1,11947.7,2514350
2006-10-11,11865.5,11907.6,11762.7,11852.1,2521000
2006-10-10,11857.7,11930.3,11778.1,11867.2,2376140
2006-10-09,11849.6,11923.5,11759.4,11857.8,1935170
2006-10-06,11865.5,11921,11743.4,11850.2,2523000
2006-10-05,11832.5,11869.3,11821.6,11866.7,2817240
2006-10-04,11722.9,11879.2,11654,11850.6,3019880
2006-10-03,11670.1,11794.4,11608.2,11727.3,2682690
2006-10-02,11679,11773.6,11608.8,11670.4,2154480
2006-09-29,11718.1,11782.5,11642.2,11679.1,2273430
2006-09-28,11689.4,11775.4,11625.9,11718.5,2397820
2006-09-27,11670.2,11775.6,11595.8,11689.2,2749190
2006-09-26,11575.7,11723.7,11517.5,11669.4,2673350
2006-09-25,11536.7,11616.2,11486,11575.8,2710240
2006-09-22,11532.9,11588.6,11423.6,11508.1,2162880
2006-09-21,11611.7,11677.4,11471.8,11533.2,2627440
2006-09-20,11542.3,11680.2,11514.5,11613.2,2543070
2006-09-19,11554.6,11605.7,11450.3,11540.9,2390850
2006-09-18,11538.4,11588.2,11528.4,11555,2325080
2006-09-15,11528.8,11661.4,11504.6,11560.8,3198030
2006-09-14,11508.8,11548.8,11495.8,11527.4,2351220
2006-09-13,11487.7,11605.6,11423.7,11543.3,2597220
2006-09-12,11412.5,11512.7,11396.8,11498.1,2791580
2006-09-11,11389.9,11468.9,11295.9,11396.8,2506430
2006-09-08,11332.2,11448.3,11295.2,11392.1,2132890
2006-09-07,11405.2,11443.7,11273.9,11331.4,2325850
2006-09-06,11421.3,11469.3,11395.2,11406.2,2329870
2006-09-05,11461.8,11533.9,11386,11469.3,2114480
2006-09-04,            na,            na,            na,            na,            na
2006-09-01,11427.4,11476.4,11381.1,11464.2,1800520
2006-08-31,11383.5,11451,11326.8,11381.2,1974540
